349.13,-7.25631,-11.495,-10.0161,
355.827,-7.1802,-11.4482,-10.0179,
363.836,-7.13277,-11.4166,-10.0198,
371.591,-7.06578,-11.3684,-10.0228,
377.662,-6.99879,-11.3159,-10.0244,
382.985,-6.93421,-11.2604,-10.0266,
389.036,-6.89586,-11.2235,-10.0286,
395.921,-6.84715,-11.1734,-10.0311,
401.537,-6.80688,-11.1271,-10.033,
409.988,-6.77345,-11.0867,-10.0348,
418.761,-6.72789,-11.0273,-10.0386,
425.664,-6.68957,-10.9716,-10.0415,
434.974,-6.65908,-10.924,-10.0436,
443.929,-6.62528,-10.8621,-10.0452,
451.259,-6.59667,-10.8046,-10.0488,
458.963,-6.57003,-10.7311,-10.0545,
468.218,-6.55343,-10.6739,-10.0587,
476.824,-6.53783,-10.6032,-10.0638,
484.589,-6.52432,-10.5215,-10.0669,
493.239,-6.51023,-10.4009,-10.0693,
500.967,-6.50205,-10.2978,-10.0696,
508.227,-6.4946,-10.1698,-10.071,
515.788,-6.48852,-10.0269,-10.0725,
523.303,-6.48446,-9.87938,-10.0739,
531.095,-6.48144,-9.73766,-10.0748,
538.879,-6.47923,-9.59166,-10.0762,
545.726,-6.47877,-9.49804,-10.0782,
552.201,-6.47821,-9.33933,-10.0804,
560.495,-6.47852,-9.19626,-10.0827,
567.602,-6.48046,-9.02529,-10.0858,
574.882,-6.48138,-8.90702,-10.0865,
583.842,-6.4843,-8.76634,-10.089,
591.428,-6.48831,-8.60424,-10.0916,
599.431,-6.49052,-8.48214,-10.0923,
606.78,-6.49591,-8.33394,-10.0943,
613.455,-6.50263,-8.17891,-10.098,
618.741,-6.50512,-8.0939,-10.0995,
626.284,-6.51134,-7.95681,-10.1014,
634.426,-6.52034,-7.82306,-10.1054,
642.005,-6.52941,-7.70513,-10.1087,
647.061,-6.54285,-7.56155,-10.1148,
653.454,-6.54954,-7.47946,-10.1175,
661.444,-6.56213,-7.3568,-10.1224,
668.79,-6.57155,-7.27712,-10.1273,
675.822,-6.581,-7.18221,-10.1343,
682.833,-6.59611,-7.056,-10.1447,
690.862,-6.60913,-6.93139,-10.1537,
697.877,-6.61618,-6.81074,-10.1576,
705.199,-6.62609,-6.6658,-10.1595,
711.576,-6.63827,-6.51549,-10.1591,
718.179,-6.6515,-6.34493,-10.1571,
724.986,-6.6636,-6.18878,-10.1568,
734.078,-6.67439,-6.03777,-10.1598,
743.065,-6.68856,-5.85139,-10.1631,
751.52,-6.70037,-5.68876,-10.1652,
760.591,-6.71496,-5.51016,-10.167,
769.733,-6.72448,-5.36662,-10.1677,
779.048,-6.73048,-5.19384,-10.166,
788.207,-6.74148,-5.048,-10.1697,
796.617,-6.74719,-4.94202,-10.1705,
804.628,-6.75511,-4.80205,-10.1732,
811.251,-6.76526,-4.64344,-10.1748,
818.671,-6.76861,-4.57403,-10.1739,
826.921,-6.78061,-4.40279,-10.175,
835.067,-6.79145,-4.27596,-10.1776,
841.476,-6.79662,-4.19079,-10.1794,
848.833,-6.80464,-4.08448,-10.1822,
856.408,-6.80794,-4.00086,-10.1804,
863.609,-6.81963,-3.87844,-10.1853,
870.439,-6.82127,-3.79564,-10.1847,
877.614,-6.81651,-3.69797,-10.1882,
885.535,-6.7992,-3.61732,-10.1933,
893.549,-6.78513,-3.5633,-10.1968,
902.54,-6.75039,-3.49093,-10.1987,
910.163,-6.71345,-3.43772,-10.2003,
917.812,-6.66651,-3.37992,-10.2018,
925.279,-6.62827,-3.34359,-10.2023,
933.455,-6.57129,-3.29916,-10.2017,
939.996,-6.5003,-3.25556,-10.1997,
945.612,-6.4075,-3.20671,-10.1966,
952.821,-6.30718,-3.16572,-10.195,
960.793,-6.19821,-3.12852,-10.1889,
966.963,-6.08526,-3.09577,-10.1842,
972.531,-5.96921,-3.07029,-10.1771,
978.782,-5.82853,-3.04489,-10.1683,
986.876,-5.74544,-3.03195,-10.162,
993.401,-5.62953,-3.03043,-10.154,
999.055,-5.53862,-3.02291,-10.1477,
1007.65,-5.42305,-3.01796,-10.14,
1015.74,-5.33736,-3.01817,-10.1339,
1024.39,-5.26284,-3.01063,-10.1281,
1032.8,-5.17804,-3.01964,-10.1224,
1041.9,-5.07001,-3.02822,-10.1155,
1050.69,-4.9634,-3.03364,-10.1084,
1059.59,-4.89128,-3.05496,-10.1041,
1067.47,-4.77909,-3.07724,-10.0965,
1074.89,-4.70889,-3.08714,-10.0914,
1082.94,-4.64635,-3.10743,-10.0861,
1089.69,-4.57397,-3.13028,-10.0767,
1097.19,-4.50775,-3.14294,-10.0673,
1105.17,-4.48814,-3.14862,-10.0646,
1112.91,-4.36401,-3.16726,-10.052,
1120.43,-4.29074,-3.19143,-10.0448,
1127.58,-4.21352,-3.21433,-10.0394,
1134.62,-4.13116,-3.24983,-10.0353,
1142,-4.06736,-3.26657,-10.0329,
1148.92,-4.0095,-3.27642,-10.0316,
1155.73,-3.93,-3.29814,-10.0306,
1162.52,-3.8542,-3.28811,-10.0311,
1169.4,-3.78266,-3.2716,-10.03,
1176.02,-3.73285,-3.23992,-10.0291,
1183.25,-3.67135,-3.18975,-10.028,
1190.13,-3.61263,-3.13381,-10.0265,
1197.03,-3.55851,-3.04882,-10.025,
1204.09,-3.50838,-2.96712,-10.0237,
1210.61,-3.47071,-2.9065,-10.0228,
1217.92,-3.42576,-2.81711,-10.0219,
1225.08,-3.39301,-2.7503,-10.0221,
1232.24,-3.35187,-2.6606,-10.0224,
1238.74,-3.32428,-2.58911,-10.0228,
1245.66,-3.28724,-2.50809,-10.0243,
1251.97,-3.26142,-2.43527,-10.0256,
1258.69,-3.22728,-2.321,-10.0275,
1265.32,-3.19814,-2.23929,-10.0285,
1272.56,-3.17835,-2.16565,-10.0291,
1278.6,-3.1513,-2.06175,-10.031,
1283.92,-3.1352,-1.99767,-10.0313,
1289.99,-3.11115,-1.89296,-10.0305,
1297.39,-3.09342,-1.80214,-10.0286,
1303.52,-3.07712,-1.73417,-10.0266,
1310.03,-3.05981,-1.64709,-10.0252,
1316.87,-3.04536,-1.58184,-10.0249,
1323.36,-3.02486,-1.47399,-10.026,
1329.19,-3.01069,-1.38742,-10.0274,
1335.54,-2.9981,-1.32695,-10.0303,
1342.17,-2.98687,-1.2575,-10.0328,
1349.21,-2.97733,-1.20391,-10.0355,
1357.53,-2.97145,-1.16384,-10.0378,
1365.33,-2.96568,-1.12423,-10.0405,
1372.37,-2.95957,-1.0708,-10.0442,
1380.33,-2.95348,-1.00131,-10.0475,
1388.36,-2.94867,-0.936532,-10.0523,
1396.2,-2.94476,-0.865129,-10.0496,
1403.52,-2.94312,-0.809217,-10.0476,
1410.4,-2.94209,-0.759302,-10.0481,
1416.91,-2.93901,-0.709927,-10.0492,
1422.86,-2.93241,-0.675487,-10.0513,
1428.85,-2.91541,-0.628554,-10.0559,
1435.31,-2.89035,-0.586661,-10.0608,
1441.54,-2.86118,-0.553643,-10.0646,
1449.1,-2.84832,-0.544909,-10.0662,
1455.75,-2.81525,-0.520164,-10.0682,
1462.57,-2.76063,-0.484693,-10.0697,
1469.11,-2.69468,-0.451085,-10.0708,
1475.38,-2.62946,-0.423988,-10.0701,
1480.49,-2.56289,-0.398557,-10.0682,
1488.95,-2.54787,-0.392998,-10.0678,
1495.72,-2.48207,-0.374837,-10.0665,
1502.1,-2.41148,-0.351856,-10.0654,
1509.76,-2.33968,-0.327258,-10.0647,
1518.49,-2.24682,-0.30408,-10.0627,
1526.12,-2.1728,-0.286318,-10.061,
1532.92,-2.132,-0.277299,-10.0604,
1541.36,-2.10934,-0.273295,-10.0601,
1549.29,-2.07486,-0.269373,-10.0597,
1557.95,-1.9901,-0.258733,-10.0598,
1565.66,-1.89614,-0.2377,-10.0594,
1572.08,-1.77464,-0.215268,-10.0594,
1578.51,-1.66453,-0.195347,-10.0599,
1585.38,-1.57011,-0.18382,-10.0607,
1592.98,-1.515,-0.173996,-10.0605,
1600.23,-1.44204,-0.162841,-10.0614,
1608.56,-1.31157,-0.133427,-10.0622,
1614.61,-1.22426,-0.1192,-10.0632,
1620.61,-1.14567,-0.101173,-10.0616,
1629.74,-1.03768,-0.0777202,-10.0593,
1637.63,-0.962003,-0.070334,-10.0574,
1644.28,-0.876371,-0.0551185,-10.0525,
1651.62,-0.795523,-0.0393195,-10.0485,
1658.42,-0.708954,-0.025858,-10.0452,
1667.59,-0.619125,-0.00057549,-10.0425,
1675.45,-0.546563,0.0219522,-10.0418,
1683.19,-0.467948,0.0669364,-10.0427,
1689.53,-0.399468,0.124156,-10.0423,
1697.66,-0.351366,0.17601,-10.0406,
1703.78,-0.279659,0.276573,-10.0351,
1711.74,-0.24522,0.341881,-10.031,
1719.12,-0.208529,0.416337,-10.0268,
1725.75,-0.191276,0.453547,-10.0249,
1734.7,-0.141509,0.566815,-10.0185,
1741.93,-0.100916,0.67813,-10.0112,
1749.08,-0.0812546,0.755787,-10.0054,
1757.21,-0.0555229,0.843971,-9.99975,
1765.31,-0.023389,0.952928,-9.99454,
1771.42,-0.00689355,1.03902,-9.99029,
1777.04,0.0300144,1.1982,-9.98348,
1784.97,0.0427185,1.3078,-9.9796,
1793.08,0.0574254,1.41745,-9.97599,
1802.17,0.0821668,1.52456,-9.97356,
1811.84,0.0936894,1.63043,-9.96971,
1819.7,0.103179,1.75354,-9.96579,
1827.37,0.0985068,1.88062,-9.96335,
1834.15,0.105193,2.03167,-9.96162,
1840.88,0.0907975,2.12429,-9.96125,
1847,0.0923252,2.24414,-9.96225,
1852.74,0.10178,2.35703,-9.96411,
1860.93,0.0988844,2.48553,-9.96704,
1869.13,0.0950055,2.58519,-9.97022,
1877.86,0.0758927,2.68842,-9.97278,
1886.9,0.0670283,2.77629,-9.97503,
1895.7,0.0484503,2.86657,-9.97879,
1902.48,0.0240827,2.94882,-9.98465,
1909.01,0.0134528,3.02637,-9.99116,
1915.61,-0.0111292,3.06983,-9.9963,
1922.25,-0.0232117,3.09695,-10.0042,
1929.09,-0.0491128,3.10509,-10.009,
1935.44,-0.0684317,3.10148,-10.0136,
1942.31,-0.0918644,3.08106,-10.0174,
1949.08,-0.117961,3.04573,-10.0209,
1957.83,-0.1337,3.00531,-10.0248,
1965.26,-0.157838,2.95983,-10.0273,
1972.26,-0.186025,2.88611,-10.0308,
1979.37,-0.222867,2.81247,-10.0329,
1986.28,-0.251996,2.73749,-10.036,
1993.34,-0.306528,2.61822,-10.0379,
2000.27,-0.34551,2.48709,-10.0382,
2007.39,-0.378648,2.381,-10.0387,
2014.61,-0.39124,2.28242,-10.0386,
2021.66,-0.395987,2.16967,-10.0392,
2028.47,-0.420202,2.05848,-10.0396,
2035.48,-0.430753,1.95596,-10.0403,
2042.58,-0.460375,1.80678,-10.0402,
2049.28,-0.468149,1.70949,-10.0405,
2056.3,-0.494525,1.57429,-10.0405,
2063.24,-0.507149,1.46987,-10.0407,
2070.25,-0.531154,1.34975,-10.0407,
2077.39,-0.540852,1.24154,-10.0393,
2084.55,-0.543312,1.11718,-10.0379,
2091.54,-0.551933,1.01161,-10.0379,
2098.48,-0.552673,0.918153,-10.0386,
2105.73,-0.563979,0.786818,-10.04,
2112.92,-0.562562,0.704918,-10.0409,
2120.19,-0.568035,0.579318,-10.0429,
2127.21,-0.567168,0.48494,-10.0463,
2134.66,-0.561851,0.374613,-10.0507,
2141.69,-0.550073,0.292109,-10.0554,
2149.08,-0.545568,0.203278,-10.06,
2155.98,-0.538106,0.112194,-10.0627,
2163.13,-0.527395,0.00533004,-10.0638,
2169.86,-0.517996,-0.120952,-10.0639,
2177.08,-0.507042,-0.255921,-10.062,
2184.04,-0.498628,-0.366871,-10.0563,
2191.03,-0.483629,-0.527852,-10.0495,
2197.52,-0.470918,-0.635976,-10.045,
2204.43,-0.458722,-0.742901,-10.0416,
2210.82,-0.444063,-0.887469,-10.0384,
2217.73,-0.426568,-1.04511,-10.0352,
2224.44,-0.415241,-1.14986,-10.0337,
2232.94,-0.396648,-1.2794,-10.0307,
2240.3,-0.377122,-1.42269,-10.028,
2247.28,-0.360702,-1.55286,-10.0262,
2254.27,-0.335666,-1.72696,-10.0239,
2261.15,-0.313175,-1.87009,-10.0232,
2267.53,-0.295888,-1.97077,-10.0229,
2277.19,-0.292864,-1.98806,-10.0227,
2285.11,-0.27117,-2.10741,-10.0219,
2292.53,-0.25237,-2.20283,-10.0225,
2301.31,-0.232262,-2.30046,-10.0229,
2310.83,-0.211821,-2.39779,-10.0229,
2318.77,-0.193707,-2.47642,-10.0233,
2325.62,-0.180844,-2.53083,-10.0233,
2332.36,-0.156158,-2.63388,-10.0235,
2338.64,-0.125582,-2.74223,-10.0257,
2345.44,-0.0904315,-2.84425,-10.0288,
2353.8,-0.0598236,-2.91337,-10.032,
2361.76,-0.0270178,-2.97069,-10.0353,
2369.72,0.0342129,-3.05463,-10.0393,
2377.12,0.0882135,-3.11223,-10.0405,
2384.1,0.141004,-3.15915,-10.0402,
2391.55,0.252035,-3.24086,-10.0369,
2398.29,0.329497,-3.28805,-10.0327,
2404.84,0.407459,-3.32985,-10.0287,
2411.1,0.503383,-3.37617,-10.0244,
2418.14,0.598106,-3.41928,-10.0207,
2424.68,0.699515,-3.46262,-10.017,
2432.09,0.754299,-3.48506,-10.0151,
2438.41,0.849044,-3.52066,-10.0124,
2445.13,0.919354,-3.54485,-10.0103,
2451.82,1.0349,-3.58335,-10.0059,
2459.66,1.19317,-3.62912,-9.99735,
2466.33,1.33667,-3.66319,-9.98641,
2472.6,1.54012,-3.70157,-9.97452,
2478.29,1.69133,-3.72529,-9.9622,
2483.92,1.87541,-3.74747,-9.95121,
2492.12,2.03536,-3.76708,-9.94224,
2499.57,2.18704,-3.77671,-9.9346,
2507.56,2.33943,-3.78698,-9.9271,
2513.06,2.46623,-3.7971,-9.91997,
2521.71,2.60019,-3.80029,-9.91586,
2530.61,2.72406,-3.80515,-9.91105,
2538.45,2.85472,-3.79806,-9.90639,
2546.45,2.96745,-3.79417,-9.90362,
2554.05,3.06093,-3.78994,-9.90132,
2561.47,3.18251,-3.76948,-9.90144,
2568.46,3.29116,-3.73361,-9.90325,
2575.16,3.38035,-3.68792,-9.90425,
2583.04,3.50986,-3.59611,-9.90273,
2591.44,3.61493,-3.49757,-9.90061,
2599.65,3.71338,-3.3898,-9.89714,
2607.85,3.76661,-3.31465,-9.89559,
2614.92,3.87902,-3.14937,-9.89185,
2623.76,3.96685,-3.00123,-9.8873,
2632.83,4.05367,-2.8462,-9.8827,
2641.47,4.12158,-2.71047,-9.87663,
2649.72,4.18981,-2.54225,-9.86806,
2657.93,4.2575,-2.38004,-9.86162,
2663.87,4.30847,-2.23908,-9.85508,
2670.17,4.3557,-2.09401,-9.84921,
2675.9,4.41297,-1.90664,-9.84485,
2682.12,4.44721,-1.78844,-9.84284,
2688.37,4.50862,-1.575,-9.83847,
2694.3,4.54038,-1.44084,-9.83569,
2700.78,4.58474,-1.26336,-9.83086,
2706.99,4.6176,-1.09732,-9.83027,
2713.14,4.65352,-0.923872,-9.83,
2719.8,4.68694,-0.72896,-9.83166,
2726.23,4.70788,-0.579365,-9.83241,
2732.54,4.72945,-0.438832,-9.83472,
2739.74,4.74825,-0.276324,-9.84064,
2746.42,4.7652,-0.1347,-9.84726,
2752.73,4.77521,-0.02688,-9.85358,
2759.33,4.77629,0.118481,-9.86619,
2765.23,4.78183,0.281931,-9.87599,
2771.86,4.78588,0.375319,-9.88272,
2778.2,4.79101,0.564665,-9.89791,
2784.62,4.7851,0.671121,-9.90924,
2790.58,4.77676,0.81748,-9.92324,
2797.04,4.76463,0.919397,-9.93555,
2803.34,4.75068,1.00414,-9.94521,
2809.41,4.73162,1.09505,-9.95741,
2815.65,4.71196,1.1812,-9.96677,
2822.81,4.69093,1.25809,-9.9765,
2828.78,4.65547,1.32956,-9.99121,
2835.19,4.63094,1.41782,-10.0044,
2841.65,4.5931,1.47134,-10.0196,
2847.92,4.56376,1.52759,-10.0306,
2855.36,4.5314,1.56676,-10.042,
2862.27,4.48832,1.61545,-10.0555,
2868.82,4.45286,1.64568,-10.0652,
2874.76,4.41776,1.69462,-10.075,
2881.11,4.38082,1.7157,-10.0817,
2889.5,4.34479,1.7408,-10.0838,
2895.27,4.30471,1.75547,-10.0872,
2901.38,4.26207,1.7449,-10.0897,
2907.36,4.22508,1.74794,-10.0915,
2913.63,4.19004,1.74284,-10.0943,
2919.49,4.14668,1.72842,-10.0949,
2925.87,4.11121,1.7191,-10.0936,
2932.17,4.07546,1.69952,-10.0918,
2939.79,4.0444,1.69095,-10.0923,
2945.73,4.00945,1.66586,-10.0914,
2951.48,3.96586,1.64157,-10.0932,
2958.16,3.92252,1.60706,-10.0972,
2964.31,3.89036,1.5851,-10.1007,
2970.19,3.8567,1.5488,-10.1041,
2976.93,3.82415,1.52156,-10.1075,
2984.22,3.78716,1.47612,-10.1103,
2992.31,3.75713,1.43911,-10.1112,
3000.78,3.72167,1.38562,-10.1128,
3008.02,3.6941,1.34551,-10.113,
3014.04,3.66795,1.30213,-10.1139,
3020.8,3.64283,1.25177,-10.1135,
3026.89,3.61893,1.20773,-10.1113,
3032.72,3.59103,1.1505,-10.1088,
3039.23,3.57149,1.1095,-10.1066,
3045.27,3.55136,1.06562,-10.1057,
3052,3.53317,1.02639,-10.1048,
3060.31,3.51719,0.992596,-10.1042,
3067.08,3.50378,0.967328,-10.1035,
3074.06,3.4872,0.946986,-10.1042,
3080.7,3.47819,0.943225,-10.1058,
3089.67,3.45914,0.954409,-10.1096,
3097.39,3.44663,0.979255,-10.11,
3106.58,3.43342,1.02091,-10.1089,
3114.42,3.42182,1.07728,-10.1076,
3123.09,3.41244,1.13228,-10.1048,
3130.91,3.40469,1.2069,-10.0999,
3139.39,3.39818,1.27524,-10.0959,
3146.91,3.38974,1.3722,-10.0915,
3153.5,3.38683,1.4515,-10.0888,
3159.97,3.38274,1.53261,-10.0857,
3166.55,3.38385,1.60574,-10.0822,
3173.54,3.38264,1.69093,-10.0788,
3182.08,3.38456,1.77973,-10.0757,
3190.89,3.38568,1.87204,-10.0728,
3198.52,3.3847,1.95871,-10.0706,
3205.27,3.38844,2.02999,-10.0685,
3213.65,3.39196,2.11121,-10.0665,
3221.45,3.39932,2.20841,-10.0644,
3228.42,3.40386,2.28977,-10.0627,
3237.92,3.41191,2.35668,-10.0616,
3246.67,3.41774,2.44459,-10.0588,
3252.64,3.42061,2.51103,-10.0567,
3258.68,3.42898,2.57573,-10.0564,
3265.47,3.43214,2.63645,-10.0567,
3271.94,3.43489,2.6968,-10.0587,
3278.38,3.42328,2.75247,-10.0619,
3284.5,3.40183,2.81012,-10.0671,
3291.25,3.34226,2.87457,-10.0693,
3297.73,3.25199,2.93644,-10.0688,
3304.46,3.18287,2.97808,-10.0673,
3312.31,3.08238,3.0254,-10.0667,
3321.38,2.96455,3.07717,-10.0665,
3328.41,2.86985,3.11346,-10.0675,
3335.34,2.76897,3.15014,-10.068,
3342.15,2.63798,3.19224,-10.0662,
3348.04,2.52238,3.22675,-10.0658,
3354.06,2.41075,3.25745,-10.0646,
3360.63,2.26005,3.29538,-10.0605,
3367.24,2.14303,3.32314,-10.0587,
3372.82,2.0248,3.34861,-10.0585,
3379.89,1.88306,3.37793,-10.0588,
3386.53,1.77026,3.40016,-10.0596,
3393.18,1.66713,3.41757,-10.0619,
3402.11,1.55694,3.4361,-10.0643,
3408.64,1.45133,3.45242,-10.0661,
3415.3,1.37439,3.46429,-10.0662,
3421.53,1.27781,3.47673,-10.0663,
3428.08,1.18748,3.48718,-10.0678,
3436.63,1.11031,3.49632,-10.0696,
3445.27,1.0157,3.50492,-10.0713,
3453.77,0.947776,3.51027,-10.0735,
3461.04,0.859136,3.51439,-10.0766,
3466.94,0.778864,3.51953,-10.0795,
3472.67,0.693996,3.52594,-10.0828,
3478.57,0.611254,3.52814,-10.087,
3484.42,0.512726,3.53151,-10.0927,
3490.97,0.417253,3.53481,-10.0978,
3499.91,0.296103,3.53429,-10.1008,
3507.98,0.159091,3.53515,-10.1008,
3514.81,0.00608179,3.53299,-10.0988,
3521.96,-0.147232,3.53234,-10.0963,
3529.1,-0.314011,3.53319,-10.0926,
3536.16,-0.470844,3.5309,-10.0872,
3543.39,-0.657427,3.53133,-10.0808,
3550.57,-0.814768,3.52904,-10.0783,
3557.36,-0.967274,3.52801,-10.0766,
3563.47,-1.16317,3.52471,-10.0753,
3570.52,-1.31309,3.52486,-10.0743,
3577.49,-1.48906,3.52397,-10.075,
3585.25,-1.62465,3.52151,-10.0764,
3592.53,-1.75732,3.52126,-10.0786,
3599.05,-1.87827,3.51707,-10.0802,
3605.79,-1.96901,3.51448,-10.0814,
3613.19,-2.08293,3.50835,-10.0832,
3619.87,-2.19553,3.5037,-10.0855,
3626.5,-2.30228,3.50138,-10.0877,
3633.63,-2.37642,3.49549,-10.0895,
3641.38,-2.45307,3.49218,-10.0905,
3648.73,-2.5253,3.48998,-10.092,
3658.11,-2.63541,3.47801,-10.0973,
3665.3,-2.69123,3.47094,-10.0995,
3673.81,-2.75572,3.45825,-10.1024,
3681.37,-2.81984,3.43003,-10.1074,
3690.02,-2.89505,3.38424,-10.1125,
3698.59,-2.95766,3.33333,-10.1142,
3706.68,-3.00387,3.28021,-10.113,
3712.93,-3.06493,3.19415,-10.1111,
3718.58,-3.12815,3.08651,-10.1086,
3725.24,-3.1744,2.99033,-10.106,
3732.06,-3.21876,2.88267,-10.1044,
3740.72,-3.25709,2.76791,-10.1008,
3748.57,-3.29966,2.65188,-10.096,
3754.87,-3.32205,2.59239,-10.0937,
3762.67,-3.36145,2.46281,-10.0889,
3769.15,-3.40123,2.3337,-10.084,
3775.19,-3.43817,2.21882,-10.079,
3781.31,-3.46746,2.04402,-10.0714,
3787.07,-3.49207,1.92705,-10.0658,
3793.33,-3.5114,1.80889,-10.0605,
3799.65,-3.53492,1.68957,-10.0536,
3805.49,-3.56646,1.54517,-10.0441,
3813.23,-3.57509,1.46509,-10.0387,
3820.25,-3.5945,1.35572,-10.0318,
3827.16,-3.60031,1.23365,-10.026,
3832.06,-3.60646,1.17714,-10.0237,
3837.46,-3.62014,1.04941,-10.0182,
3846.08,-3.62545,0.933087,-10.0137,
3854.43,-3.62896,0.81867,-10.0097,
3861.04,-3.62869,0.719392,-10.0071,
3867.96,-3.62816,0.596565,-10.0042,
3875.9,-3.63634,0.500167,-10.003,
3884.3,-3.63153,0.3869,-10.0011,
3892.41,-3.65263,0.309347,-10.001,
3899.95,-3.68013,0.211863,-10.0018,
3906.09,-3.70448,0.148334,-10.0012,
3913.53,-3.77248,0.0626511,-9.99828,
3919.76,-3.87309,-0.0467552,-9.99324,
3924.84,-3.97258,-0.116961,-9.98231,
3932.9,-4.05942,-0.194175,-9.97276,
3940.96,-4.16284,-0.25988,-9.96715,
3948.73,-4.27872,-0.328007,-9.96291,
3956.68,-4.39658,-0.378457,-9.95934,
3964.18,-4.54634,-0.427576,-9.95417,
3971.53,-4.64159,-0.46094,-9.95068,
3979.67,-4.74551,-0.495339,-9.94582,
3985.53,-4.89766,-0.539885,-9.94212,
3994.3,-4.98352,-0.560166,-9.93739,
4003.48,-5.10003,-0.586688,-9.93128,
4012.71,-5.20363,-0.604128,-9.92708,
4019.09,-5.30445,-0.614348,-9.92507,
4027.42,-5.41025,-0.624859,-9.92554,
4035.93,-5.55625,-0.633529,-9.92771,
4044.7,-5.61914,-0.636179,-9.92896,
4053.74,-5.70177,-0.637364,-9.92906,
4063.1,-5.77435,-0.636415,-9.92993,
4069.56,-5.82964,-0.6341,-9.93197,
4078.05,-5.89884,-0.630604,-9.93601,
4085.29,-5.99303,-0.62144,-9.94136,
4092.46,-6.07435,-0.610485,-9.94604,
4099.26,-6.13974,-0.599797,-9.94984,
4106.01,-6.21459,-0.588917,-9.95551,
4112.96,-6.27746,-0.586471,-9.96032,
4120.14,-6.34885,-0.594801,-9.96677,
4128.44,-6.41435,-0.619934,-9.97269,
4136.3,-6.47011,-0.658996,-9.97614,
4143.93,-6.52068,-0.694944,-9.97822,
4151.1,-6.58678,-0.767966,-9.98155,
4157.94,-6.66063,-0.859861,-9.98511,
4165.15,-6.7228,-0.961627,-9.98807,
4172.32,-6.79314,-1.08067,-9.99369,
4179.4,-6.84862,-1.17814,-9.99974,
4186.16,-6.92127,-1.31962,-10.0071,
4193.69,-6.97333,-1.43281,-10.0118,
4200.99,-7.02438,-1.55559,-10.0149,
4208.09,-7.072,-1.66276,-10.0161,
4215.52,-7.11794,-1.77653,-10.0147,
4222.83,-7.15902,-1.88476,-10.0132,
4230.23,-7.19522,-1.97655,-10.013,
4237.77,-7.23439,-2.08735,-10.0134,
4245.21,-7.26697,-2.18461,-10.0142,
4252.07,-7.28924,-2.26042,-10.0145,
4259.73,-7.31957,-2.37012,-10.0149,
4267.51,-7.34299,-2.46237,-10.0151,
4275.19,-7.35587,-2.52647,-10.0153,
4283.38,-7.37557,-2.64014,-10.0144,
4291.08,-7.39103,-2.76493,-10.0134,
4298.52,-7.39716,-2.84297,-10.0107,
4306.03,-7.39999,-2.92135,-10.0072,
4313.29,-7.39884,-3.00475,-10.0053,
4319.05,-7.3945,-3.05614,-10.006,
4325.03,-7.3886,-3.08301,-10.0074,
4331.22,-7.38094,-3.09655,-10.0078,
4339.25,-7.37277,-3.08726,-10.0071,
4347.85,-7.35876,-3.06619,-10.0045,
4356.18,-7.34415,-3.01787,-10.0014,
4363.49,-7.32566,-2.94073,-9.99812,
4371.24,-7.30551,-2.87776,-9.99521,
4380.42,-7.28684,-2.80156,-9.99253,
4389.71,-7.25371,-2.72673,-9.99069,
4399.05,-7.22417,-2.65402,-9.9902,
4408.26,-7.19277,-2.56276,-9.98906,
4416.58,-7.16897,-2.49585,-9.98605,
